artist_name,song_id,pop,comment
郑润泽,2165457999,100,8996
,,,
郑润泽,2650813807,100,21130
,,,
郑润泽,2089114348,100,24571
,,,
郑润泽,2025186881,100,26379
,,,
郑润泽,2007336134,100,33825
,,,
郑润泽,2083417395,100,57725
,,,
郑润泽,2006747976,100,25289
,,,
郑润泽,2154889185,100,26200
,,,
郑润泽,2089113495,100,36428
,,,
郑润泽,1897016511,100,19795
,,,
郑润泽,1969565566,100,17841
,,,
郑润泽,2046186937,100,32617
,,,
郑润泽,2025185352,100,22413
,,,
郑润泽,2025185434,100,25647
,,,
郑润泽,1398726570,100,14897
,,,
郑润泽,2123822458,100,15045
,,,
郑润泽,2009017158,100,21750
,,,
郑润泽,1915292143,100,14205
,,,
郑润泽,2659260745,100,54515
,,,
郑润泽,1953869753,100,19750
,,,
郑润泽,1881426227,100,11556
,,,
郑润泽,1864819164,100,13179
,,,
郑润泽,2118850756,100,14196
,,,
郑润泽,2165458005,100,7546
,,,
郑润泽,2001036566,100,11276
,,,
郑润泽,2025185392,100,13830
,,,
郑润泽,2144606630,100,14999
,,,
郑润泽,2625459734,100,14571
,,,
郑润泽,2163309687,100,11684
,,,
郑润泽,2165457972,100,4402
,,,
郑润泽,1937448878,100,19813
,,,
郑润泽,2025187018,100,11320
,,,
郑润泽,2089113490,100,22611
,,,
郑润泽,2158155786,100,18879
,,,
郑润泽,2089114345,100,12200
,,,
郑润泽,2025185324,100,10732
,,,
郑润泽,2638526143,100,5808
,,,
颜人中,1391891631,100,185861
,,,
颜人中,1398283847,100,217669
,,,
颜人中,1406649619,100,143160
,,,
颜人中,1482867143,100,187211
,,,
颜人中,1359356908,100,414953
,,,
颜人中,1493976789,100,51613
,,,
颜人中,1434309927,100,112055
,,,
颜人中,1369601580,100,113628
,,,
颜人中,1958150862,100,14717
,,,
颜人中,1454723856,100,108628
,,,
颜人中,1361988914,100,118484
,,,
颜人中,1449794966,100,34115
,,,
颜人中,1396023850,100,30532
,,,
颜人中,1923203217,100,13863
,,,
颜人中,2004646133,100,2219
,,,
颜人中,1377544581,100,28710
,,,
颜人中,1344814341,100,63394
,,,
颜人中,1461142410,100,33129
,,,
颜人中,2713933656,100,2346
,,,
颜人中,1994784443,100,2041
,,,
颜人中,2690581564,100,4666
,,,
颜人中,1406648887,100,25762
,,,
颜人中,1412013401,100,10273
,,,
颜人中,2111061739,100,8401
,,,
颜人中,2624575315,100,28550
,,,
颜人中,1440176324,100,14480
,,,
颜人中,2606096103,100,16475
,,,
颜人中,1381794108,100,30570
,,,
颜人中,2060036848,100,1572
,,,
颜人中,1832622345,100,12995
,,,
颜人中,1853542439,100,5204
,,,
颜人中,1493975574,100,6554
,,,
颜人中,1844442105,100,18029
,,,
颜人中,1406648891,100,8825
,,,
颜人中,1816716657,100,941
,,,
颜人中,1877027589,100,6119
,,,
颜人中,1905012469,100,5090
,,,
颜人中,1892315594,100,3624
,,,
颜人中,1911556553,100,3945
,,,
颜人中,1406648893,100,5021
,,,
颜人中,1399104439,100,4770
,,,
颜人中,2606098700,100,1539
,,,
颜人中,1417818709,100,7591
,,,
颜人中,1493981171,100,4050
,,,
颜人中,1856320827,100,3361
,,,
颜人中,1493976786,100,3227
,,,
颜人中,2678657906,100,104979
,,,
颜人中,2166071862,100,1925
,,,
颜人中,1473603590,100,7904
,,,
颜人中,2606096105,100,1827
,,,
汪苏泷,2124385868,100,523006
,,,
汪苏泷,2071935674,100,217247
,,,
汪苏泷,2674443509,100,29958
,,,
汪苏泷,28724351,100,40380
,,,
汪苏泷,2149816863,100,115055
,,,
汪苏泷,165361,100,110194
,,,
汪苏泷,174944,100,77347
,,,
汪苏泷,165340,100,118330
,,,
汪苏泷,426852063,100,115931
,,,
汪苏泷,553310138,100,110880
,,,
汪苏泷,2151849447,100,36186
,,,
汪苏泷,1368327462,100,128643
,,,
汪苏泷,2043125519,100,19739
,,,
汪苏泷,473740829,100,33914
,,,
汪苏泷,165379,100,52101
,,,
汪苏泷,1953837282,100,13305
,,,
汪苏泷,2716639519,100,11064
,,,
汪苏泷,482386133,100,67748
,,,
汪苏泷,2048584480,100,27685
,,,
汪苏泷,165339,100,35690
,,,
汪苏泷,165405,100,22614
,,,
汪苏泷,2648559311,100,5775
,,,
汪苏泷,165364,100,32431
,,,
汪苏泷,2106790547,100,50532
,,,
汪苏泷,2124385847,100,15942
,,,
汪苏泷,411314185,100,16326
,,,
汪苏泷,1427664613,100,3760
,,,
汪苏泷,165347,100,19221
,,,
汪苏泷,2045089380,100,6356
,,,
汪苏泷,2061887794,100,9126
,,,
汪苏泷,1954956658,100,3345
,,,
汪苏泷,32897777,100,26531
,,,
汪苏泷,2116492739,100,15703
,,,
汪苏泷,165367,100,31198
,,,
汪苏泷,2650828555,100,3801
,,,
汪苏泷,2635209343,100,14008
,,,
汪苏泷,2154955484,100,10720
,,,
汪苏泷,2124385829,100,23939
,,,
汪苏泷,2627039740,100,3951
,,,
汪苏泷,2161155720,100,11067
,,,
汪苏泷,439121070,100,4053
,,,
汪苏泷,165375,100,15006
,,,
汪苏泷,2621278819,100,2551
,,,
汪苏泷,1490306026,100,50176
,,,
汪苏泷,2056206939,100,18415
,,,
汪苏泷,165372,100,12781
,,,
汪苏泷,1306507727,100,22654
,,,
汪苏泷,165377,100,17028
,,,
汪苏泷,2164277981,100,8164
,,,
汪苏泷,2156439171,100,2180
,,,
方大同,28403111,100,727607
,,,
方大同,25648006,100,227575
,,,
方大同,28387868,100,11422
,,,
方大同,2619125556,100,123352
,,,
方大同,82360,100,72356
,,,
方大同,82453,100,38615
,,,
方大同,28029104,100,45237
,,,
方大同,28029112,100,24982
,,,
方大同,431855964,100,17849
,,,
方大同,82486,100,43040
,,,
方大同,25648005,100,21153
,,,
方大同,82203,100,21612
,,,
方大同,1462515184,100,15408
,,,
方大同,82194,100,19072
,,,
方大同,2635125903,100,61148
,,,
方大同,81890,100,10531
,,,
方大同,431855965,100,4315
,,,
方大同,82366,100,8601
,,,
方大同,28406199,100,8991
,,,
方大同,82181,100,9040
,,,
方大同,82455,100,6109
,,,
方大同,28029120,100,7157
,,,
方大同,82488,100,6088
,,,
方大同,306930,100,14551
,,,
方大同,82123,100,14492
,,,
方大同,81997,100,9757
,,,
方大同,82461,100,9339
,,,
方大同,2635125901,100,8428
,,,
方大同,431853944,100,4247
,,,
方大同,25648011,100,3683
,,,
方大同,2635125902,100,8797
,,,
方大同,865021484,100,5109
,,,
方大同,82375,100,4480
,,,
方大同,82177,100,3780
,,,
方大同,82184,100,3880
,,,
方大同,28391021,100,7011
,,,
方大同,82187,100,5676
,,,
方大同,82469,100,3372
,,,
方大同,28406197,100,4640
,,,
方大同,865048406,100,1190
,,,
方大同,25648004,100,8047
,,,
方大同,426852503,100,12973
,,,
方大同,2635129378,100,12531
,,,
方大同,82496,100,6049
,,,
方大同,82362,100,3216
,,,
方大同,81981,100,2553
,,,
方大同,524148328,100,6230
,,,
方大同,82369,100,4381
,,,
方大同,82169,100,5780
,,,
方大同,1451859559,100,2726
,,,
薛之谦,32507038,100,345277
,,,
薛之谦,1463165983,100,514788
,,,
薛之谦,417859631,100,337835
,,,
薛之谦,27955654,100,242025
,,,
薛之谦,574921549,100,147891
,,,
薛之谦,169185,100,199539
,,,
薛之谦,516657051,100,251010
,,,
薛之谦,27890306,100,172082
,,,
薛之谦,2648841571,100,105976
,,,
薛之谦,27955653,100,245578
,,,
薛之谦,471385043,100,412233
,,,
薛之谦,1473782328,100,108240
,,,
薛之谦,415792881,100,224073
,,,
薛之谦,571340283,100,192090
,,,
薛之谦,1374056689,100,211197
,,,
薛之谦,32192436,100,206816
,,,
薛之谦,1334647784,100,250644
,,,
薛之谦,468517654,100,205911
,,,
薛之谦,35528482,100,106877
,,,
薛之谦,1803349526,100,81239
,,,
薛之谦,27808044,100,86257
,,,
薛之谦,27955658,100,110050
,,,
薛之谦,2055887708,100,104124
,,,
薛之谦,1808053189,100,82323
,,,
薛之谦,1307334195,100,35823
,,,
薛之谦,1374061036,100,155272
,,,
薛之谦,1498342485,100,150801
,,,
薛之谦,1982706733,100,55253
,,,
薛之谦,32507039,100,70533
,,,
薛之谦,557583281,100,111716
,,,
薛之谦,519250411,100,11560
,,,
薛之谦,1374061043,100,76519
,,,
薛之谦,2067808196,100,17794
,,,
薛之谦,557581967,100,122975
,,,
薛之谦,1861640530,100,177693
,,,
薛之谦,2064033095,100,123018
,,,
薛之谦,512489621,100,7993
,,,
薛之谦,1374051000,100,225329
,,,
薛之谦,1954420092,100,105920
,,,
薛之谦,1294910785,100,136121
,,,
薛之谦,1374061028,100,170835
,,,
薛之谦,1374061038,100,117532
,,,
薛之谦,27955652,100,65800
,,,
薛之谦,1463168014,100,235565
,,,
薛之谦,2636416718,100,52794
,,,
薛之谦,1915297033,100,122573
,,,
薛之谦,1374056687,100,112303
,,,
薛之谦,1486513704,100,106305
,,,
薛之谦,429450375,100,62182
,,,
薛之谦,2106384511,100,60447
,,,
陶喆,150432,100,158478
,,,
陶喆,150623,100,56652
,,,
陶喆,150633,100,56533
,,,
陶喆,150560,100,25730
,,,
陶喆,150430,100,86531
,,,
陶喆,150561,100,36561
,,,
陶喆,150619,100,30009
,,,
陶喆,150617,100,23814
,,,
陶喆,150565,100,38420
,,,
陶喆,150667,100,28721
,,,
陶喆,150654,100,21835
,,,
陶喆,150520,100,30929
,,,
陶喆,26425119,100,17632
,,,
陶喆,150422,100,31011
,,,
陶喆,150651,100,23534
,,,
陶喆,150524,100,26502
,,,
陶喆,26425118,100,49421
,,,
陶喆,150564,100,9588
,,,
陶喆,2161527734,100,4752
,,,
陶喆,150433,100,14862
,,,
陶喆,150552,100,8061
,,,
陶喆,150671,100,11132
,,,
陶喆,150434,100,5815
,,,
陶喆,150558,100,12445
,,,
陶喆,150660,100,7707
,,,
陶喆,2690549685,100,2980
,,,
陶喆,5268423,100,27028
,,,
陶喆,150421,100,6126
,,,
陶喆,150389,100,14014
,,,
陶喆,26145664,100,8231
,,,
陶喆,150656,100,9299
,,,
陶喆,150658,100,9518
,,,
陶喆,2690549667,100,2176
,,,
陶喆,150665,100,4331
,,,
陶喆,150424,100,5532
,,,
陶喆,2697934826,100,462
,,,
陶喆,150570,100,4361
,,,
陶喆,150530,100,2853
,,,
陶喆,150438,100,2759
,,,
陶喆,150556,100,5593
,,,
陶喆,150562,100,3853
,,,
陶喆,1859065057,100,2423
,,,
陶喆,150674,100,4677
,,,
陶喆,150627,100,4320
,,,
陶喆,2684112208,100,12542
,,,
陶喆,150415,100,4544
,,,
陶喆,2690548915,100,3610
,,,
陶喆,150419,100,2913
,,,
陶喆,150502,100,4056
,,,
陶喆,2690549700,100,2556
,,,
加木,2163210456,100,60953
,,,
加木,2074440239,100,18157
,,,
加木,2093236174,100,8113
,,,
加木,2047623646,100,7434
,,,
加木,2611310291,100,5193
,,,
加木,2712546506,100,9174
,,,
加木,2705073423,100,3522
,,,
加木,2104642745,100,5536
,,,
加木,2054091213,100,5027
,,,
加木,2706646357,100,1915
,,,
加木,2619463429,100,3589
,,,
加木,2606590597,100,3292
,,,
加木,2697668579,100,1328
,,,
加木,2619460915,100,1527
,,,
加木,2602329575,100,1760
,,,
加木,2619463474,100,1195
,,,
加木,2104642659,100,2717
,,,
加木,2064557776,100,1325
,,,
加木,2030261099,100,1511
,,,
加木,1991070161,100,970
,,,
加木,2664711341,100,1301
,,,
加木,2628695170,100,2212
,,,
加木,1986233862,100,870
,,,
加木,2158987669,100,3189
,,,
加木,2603905983,100,1655
,,,
加木,1922882311,100,945
,,,
加木,2663399362,100,1358
,,,
加木,1916424465,100,526
,,,
加木,2068707604,100,1023
,,,
加木,2101708253,100,740
,,,
加木,2153918690,100,1871
,,,
加木,2024104852,100,1545
,,,
加木,1957318585,100,363
,,,
加木,2067177247,100,390
,,,
加木,2610902501,100,1539
,,,
加木,2666305308,100,859
,,,
加木,2130032515,100,634
,,,
加木,2007699547,100,301
,,,
加木,2022223732,100,522
,,,
加木,2112548247,100,360
,,,
加木,2077914038,95,231
,,,
加木,2664486664,95,173
,,,
加木,2612993125,95,450
,,,
加木,2619463389,95,392
,,,
加木,2632525705,95,519
,,,
加木,2093224181,95,354
,,,
加木,1875258303,95,153
,,,
加木,1954792506,95,112
,,,
加木,1969433109,95,219
,,,
加木,2045543298,95,165
,,,
王力宏,1301736461,100,98126
,,,
王力宏,25642952,100,64999
,,,
王力宏,33497050,100,19159
,,,
王力宏,33497044,100,26597
,,,
王力宏,25986099,100,22813
,,,
王力宏,25641840,100,18709
,,,
王力宏,25642119,100,22815
,,,
王力宏,573968818,100,14162
,,,
王力宏,27713963,100,66073
,,,
王力宏,1899989255,100,17632
,,,
王力宏,33497051,100,33857
,,,
王力宏,27483167,100,36872
,,,
王力宏,440411424,100,113213
,,,
王力宏,25642111,100,6361
,,,
王力宏,25642129,100,25082
,,,
王力宏,30260028,100,6974
,,,
王力宏,25643327,100,13572
,,,
王力宏,25642139,100,12897
,,,
王力宏,25642144,100,4228
,,,
王力宏,25986103,100,8794
,,,
王力宏,33497040,100,11868
,,,
王力宏,25986093,100,7017
,,,
王力宏,5268423,100,27028
,,,
王力宏,25641853,100,3612
,,,
王力宏,461519911,100,36072
,,,
王力宏,25643227,100,6256
,,,
王力宏,28432280,100,4820
,,,
王力宏,25642887,100,4331
,,,
王力宏,25642885,100,3370
,,,
王力宏,25986096,100,5078
,,,
王力宏,25642868,100,3537
,,,
王力宏,400581047,100,1906
,,,
王力宏,25643268,100,6273
,,,
王力宏,25643299,100,3944
,,,
王力宏,25642769,100,3758
,,,
王力宏,1443886308,100,843
,,,
王力宏,25643275,100,7182
,,,
王力宏,30260022,100,3105
,,,
王力宏,25642788,100,6840
,,,
王力宏,2020252977,100,9015
,,,
王力宏,155844,100,1274
,,,
王力宏,30070681,100,9083
,,,
王力宏,25643240,100,3711
,,,
王力宏,25642939,100,3568
,,,
王力宏,25642114,100,3352
,,,
王力宏,2661300617,100,17055
,,,
王力宏,5257150,100,8330
,,,
王力宏,431855963,100,2357
,,,
王力宏,25642889,100,3236
,,,
王力宏,25642879,100,1425
,,,
许嵩,167827,100,187995
,,,
许嵩,167870,100,101787
,,,
许嵩,167873,100,126942
,,,
许嵩,167876,100,226180
,,,
许嵩,167655,100,122018
,,,
许嵩,28854182,100,102558
,,,
许嵩,27646687,100,70528
,,,
许嵩,411214279,100,2811135
,,,
许嵩,167850,100,105940
,,,
许嵩,167882,100,179180
,,,
许嵩,167844,100,70310
,,,
许嵩,412902950,100,168189
,,,
许嵩,2012390001,100,11418
,,,
许嵩,27646693,100,10644
,,,
许嵩,167691,100,68121
,,,
许嵩,28802028,100,44929
,,,
许嵩,167744,100,49595
,,,
许嵩,167885,100,49533
,,,
许嵩,573384240,100,64475
,,,
许嵩,167732,100,43890
,,,
许嵩,167929,100,11465
,,,
张杰,28059417,100,172084
,,,
张杰,191254,100,108182
,,,
张杰,2702368194,100,13455
,,,
张杰,191248,100,62420
,,,
张杰,191060,100,72357
,,,
张杰,34179901,100,26119
,,,
张杰,191134,100,27855
,,,
张杰,2122308127,100,30679
,,,
张杰,191252,100,32525
,,,
张杰,574919767,100,135077
,,,
张杰,34179904,100,21278
,,,
张杰,1465225532,100,3924
,,,
张杰,1914933323,100,13948
,,,
张杰,1465226146,100,4863
,,,
张杰,2030766928,100,23977
,,,
张杰,2038508476,100,18982
,,,
张杰,191179,100,25471
,,,
张杰,191278,100,20346
,,,
张杰,1885551650,100,14535
,,,
张杰,1317494309,100,15178
,,,
张杰,1487212156,100,22455
,,,
张杰,34179910,100,25248
,,,
张杰,191195,100,10884
,,,
张杰,191199,100,12002
,,,
张杰,191268,100,29152
,,,
张杰,1896178201,100,7728
,,,
张杰,2008003739,100,22911
,,,
张杰,2659905369,100,2298
,,,
张杰,28126760,100,6837
,,,
张杰,2139348158,100,23717
,,,
张杰,34179921,100,4552
,,,
张杰,2008003738,100,15738
,,,
张杰,2139348171,100,10361
,,,
张杰,34179944,100,11956
,,,
张杰,191187,100,8500
,,,
张杰,191086,100,5924
,,,
张杰,2631333977,100,5042
,,,
张杰,191015,100,7963
,,,
张杰,2044808338,100,12787
,,,
张杰,32192765,100,6780
,,,
张杰,190995,100,5408
,,,
张杰,2098394581,100,2822
,,,
张杰,2151573081,100,10843
,,,
张杰,191084,100,8146
,,,
张杰,28427772,100,13689
,,,
张杰,1940359497,100,13944
,,,
张杰,2008005665,100,17230
,,,
张杰,2670915936,100,21190
,,,
张杰,2052368104,100,1864
,,,
张杰,1317494313,100,5557
,,,
毛不易,1903149553,100,208698
,,,
毛不易,1417862046,100,232129
,,,
毛不易,1417849873,100,194688
,,,
毛不易,1953125353,100,33969
,,,
毛不易,569213220,100,293796
,,,
毛不易,569200213,100,185869
,,,
毛不易,569214247,100,178459
,,,
毛不易,536099160,100,193301
,,,
毛不易,569200210,100,149269
,,,
毛不易,569200212,100,165675
,,,
毛不易,569214250,100,130640
,,,
毛不易,1411558182,100,141568
,,,
毛不易,569212211,100,115340
,,,
毛不易,569214252,100,105153
,,,
毛不易,2053617878,100,16573
,,,
毛不易,525278524,100,118309
,,,
毛不易,2670089636,100,5763
,,,
毛不易,1951513623,100,13023
,,,
毛不易,1449782341,100,56948
,,,
毛不易,1407214788,100,123688
,,,
毛不易,2068042776,100,3384
,,,
毛不易,569212210,100,108771
,,,
毛不易,1417856017,100,136999
,,,
毛不易,2619709366,100,335
,,,
毛不易,1860567964,100,62020
,,,
毛不易,1953436735,100,3321
,,,
毛不易,569200211,100,102817
,,,
毛不易,569214249,100,101516
,,,
毛不易,1413304559,100,105748
,,,
毛不易,524913480,100,27214
,,,
毛不易,1408763442,100,111518
,,,
毛不易,1940770243,100,17764
,,,
毛不易,1334270281,100,30286
,,,
毛不易,2675208233,100,1449
,,,
毛不易,569214251,100,101871
,,,
毛不易,1953435812,100,12522
,,,
毛不易,1417862026,100,114253
,,,
毛不易,2616675211,100,102052
,,,
毛不易,2010214999,100,12524
,,,
毛不易,1417862065,100,117216
,,,
毛不易,1845994595,100,102053
,,,
毛不易,1962791842,100,1287
,,,
毛不易,1845994602,100,101715
,,,
毛不易,1959134563,100,2257
,,,
毛不易,2626116893,100,100916
,,,
毛不易,1947537071,100,12508
,,,
毛不易,1845730289,100,101391
,,,
毛不易,1421191830,100,76221
,,,
毛不易,2686580923,100,12156
,,,
毛不易,2124167932,100,24081
,,,
h3R3,1827600686,100,561243
,,,
h3R3,1851652156,100,312570
,,,
h3R3,1927693793,100,184732
,,,
h3R3,1903876057,100,122724
,,,
h3R3,1443838552,100,170667
,,,
h3R3,2618784698,100,26709
,,,
h3R3,1958429133,100,20914
,,,
h3R3,1919891734,100,37351
,,,
h3R3,1999010719,100,8369
,,,
h3R3,2635209343,100,14008
,,,
h3R3,2123822458,100,15045
,,,
h3R3,1958430831,100,13920
,,,
h3R3,2067368745,100,12906
,,,
h3R3,1958429058,100,12038
,,,
h3R3,1956525809,100,19673
,,,
h3R3,2100375261,100,13576
,,,
h3R3,2712101157,100,6001
,,,
h3R3,2108780097,100,5991
,,,
h3R3,2118809751,100,6865
,,,
h3R3,2092227301,100,10456
,,,
h3R3,571758505,100,12230
,,,
h3R3,2026587136,100,12986
,,,
h3R3,2012147291,100,13390
,,,
h3R3,2685578497,100,5410
,,,
h3R3,2160754653,100,4048
,,,
h3R3,1941742260,100,7317
,,,
h3R3,2149849490,100,4958
,,,
h3R3,2083484308,100,4525
,,,
h3R3,1416560550,100,5059
,,,
h3R3,1808831742,100,5732
,,,
h3R3,1452439994,100,3619
,,,
h3R3,2160753892,100,2886
,,,
h3R3,1425898822,100,4737
,,,
h3R3,2160744891,100,2216
,,,
h3R3,1958430933,100,2575
,,,
h3R3,1827600942,95,2399
,,,
h3R3,1391676490,95,3422
,,,
h3R3,1427619702,95,19923
,,,
h3R3,866053503,95,2886
,,,
h3R3,574084943,95,2770
,,,
h3R3,2148336787,95,3481
,,,
h3R3,1320389341,95,2962
,,,
h3R3,1299241212,95,2320
,,,
h3R3,2081276845,95,1682
,,,
h3R3,1356146636,95,2045
,,,
h3R3,1496587248,95,1728
,,,
h3R3,1339504989,95,2911
,,,
h3R3,1493254928,95,2849
,,,
h3R3,1398684201,95,2191
,,,
h3R3,1339964599,95,1883
,,,
王赫野,2704605090,100,3170
,,,
王赫野,2714743537,100,1638
,,,
王赫野,2697934851,100,2823
,,,
王赫野,2161527760,100,13751
,,,
王赫野,2046990697,100,32270
,,,
王赫野,2149816926,100,24699
,,,
王赫野,1862592546,100,13154
,,,
王赫野,2050391293,100,14684
,,,
王赫野,1937051360,100,11636
,,,
王赫野,1943043408,100,32423
,,,
王赫野,2709756644,100,2367
,,,
王赫野,2702712880,100,594
,,,
王赫野,2163982959,100,8221
,,,
王赫野,2711873788,100,1546
,,,
王赫野,2156439313,100,5770
,,,
王赫野,2695610565,100,1109
,,,
王赫野,2602620760,100,1636
,,,
王赫野,2695142886,100,1693
,,,
王赫野,1826179038,100,33667
,,,
王赫野,1945877850,100,1424
,,,
王赫野,2692666067,100,1791
,,,
王赫野,2151854633,100,3528
,,,
王赫野,2695944937,100,912
,,,
王赫野,2717169746,100,1071
,,,
王赫野,2059814165,100,17058
,,,
王赫野,1828026086,100,38148
,,,
王赫野,2600433769,100,2807
,,,
王赫野,1938019498,100,45922
,,,
王赫野,2063468891,100,1158
,,,
王赫野,1851264848,100,2660
,,,
王赫野,2706933008,100,140
,,,
王赫野,2690538882,100,1751
,,,
王赫野,2697965749,100,1336
,,,
王赫野,2709044639,100,1343
,,,
王赫野,2166118151,100,2594
,,,
王赫野,2061887798,100,3279
,,,
王赫野,2716799960,100,1098
,,,
王赫野,2062886130,100,1307
,,,
王赫野,2052403826,100,2633
,,,
王赫野,2164216336,100,650
,,,
王赫野,2054188842,100,1295
,,,
王赫野,2154102412,100,875
,,,
王赫野,2604909467,100,1311
,,,
王赫野,2158973743,100,866
,,,
王赫野,2705004486,100,1883
,,,
王赫野,2705004491,100,1852
,,,
王赫野,2705004487,100,8858
,,,
王赫野,2015889678,100,1214
,,,
王赫野,2607239402,100,4643
,,,
王赫野,1911111558,100,2007
,,,
李荣浩,518686034,100,245520
,,,
李荣浩,1959528822,100,132477
,,,
李荣浩,31654343,100,232729
,,,
李荣浩,27678655,100,71081
,,,
李荣浩,1969822728,100,58054
,,,
李荣浩,27731176,100,92953
,,,
李荣浩,1293886117,100,403474
,,,
李荣浩,2600493765,100,7357
,,,
李荣浩,1407551413,100,181496
,,,
李荣浩,133998,100,181969
,,,
李荣浩,1997438791,100,53917
,,,
李荣浩,407450223,100,202933
,,,
李荣浩,1888354230,100,12855
,,,
李荣浩,29764560,100,5149
,,,
李荣浩,428375722,100,79955
,,,
李荣浩,1318235595,100,40483
,,,
李荣浩,1900998233,100,28556
,,,
李荣浩,29764562,100,17523
,,,
李荣浩,29764563,100,21419
,,,
李荣浩,2608448649,100,14371
,,,
李荣浩,2143283731,100,12471
,,,
李荣浩,31877243,100,14244
,,,
李荣浩,27731177,100,11659
,,,
李荣浩,1318234987,100,117879
,,,
李荣浩,27731174,100,15600
,,,
李荣浩,2619644192,100,9261
,,,
LBI利比,2645500113,100,405886
,,,
LBI利比,2163637432,100,32934
,,,
LBI利比,1934251776,100,76567
,,,
LBI利比,1958031074,100,31979
,,,
LBI利比,1882716480,100,12091
,,,
LBI利比,2705355300,100,756
,,,
